id,actual_price,predicted_price,error,absolute_error
2201,290000,268832.91,-21167.090000000026,21167.090000000026
5863,740000,578177.055,-161822.94499999995,161822.94499999995
1579,401500,418990.9675,17490.967500000028,17490.967500000028
6070,689800,516160.105,-173639.89500000002,173639.89500000002
9002,425000,370184.25,-54815.75,54815.75
5809,359800,376385.3785714286,16585.37857142859,16585.37857142859
10868,468000,400222.9183333333,-67777.08166666672,67777.08166666672
7536,400000,418309.99249999993,18309.992499999935,18309.992499999935
8351,485000,546119.3025,61119.30249999999,61119.30249999999
6572,240000,238376.425,-1623.5750000000116,1623.5750000000116
9039,255000,240534.3975,-14465.602500000008,14465.602500000008
7887,499950,586547.3525,86597.35250000004,86597.35250000004
9452,414900,406132.5,-8767.5,8767.5
3879,445000,140544.16666666666,-304455.8333333334,304455.8333333334
5940,203000,257914.4833333333,54914.48333333331,54914.48333333331
15186,389000,354064.5275,-34935.472499999974,34935.472499999974
13756,626000,566763.25,-59236.75,59236.75
2608,249950,243496.24333333335,-6453.7566666666535,6453.7566666666535
4649,515100,495029.575,-20070.42499999999,20070.42499999999
970,226000,207662.595,-18337.405,18337.405
4111,398000,441873.5,43873.5,43873.5
388,600000,625355.5958333333,25355.595833333326,25355.595833333326
1953,275000,295436.5291666667,20436.529166666674,20436.529166666674
7309,700000,466702.3125,-233297.6875,233297.6875
15989,887200,557803.9675,-329396.0325,329396.0325
3468,513000,616727.725,103727.72499999998,103727.72499999998
15296,501000,518676.2925,17676.29249999998,17676.29249999998
315,555000,526069.445,-28930.55500000005,28930.55500000005
14548,540000,494800.6925,-45199.307499999995,45199.307499999995
3128,432000,551924.195,119924.19499999995,119924.19499999995
413,369946,391497.5225,21551.52250000002,21551.52250000002
8660,347000,352322.0375,5322.037499999977,5322.037499999977
9775,1050000,1158182.375,108182.375,108182.375
13790,406500,363914.9533333333,-42585.04666666669,42585.04666666669
9147,1014250,895278.5,-118971.5,118971.5
14666,664000,591545.0833333334,-72454.91666666663,72454.91666666663
4894,2700000,1853460.45,-846539.55,846539.55
605,502000,576294.4841666666,74294.48416666663,74294.48416666663
12789,260000,266465.8875,6465.887500000012,6465.887500000012
5145,1520000,1458109.2225,-61890.777500000084,61890.777500000084
4519,330000,253593.675,-76406.32500000001,76406.32500000001
6765,343000,432716.53,89716.53000000003,89716.53000000003
11790,650000,662473.785,12473.785000000033,12473.785000000033
3595,482000,597856.2475,115856.24750000006,115856.24750000006
3087,225000,301670.195,76670.195,76670.195
7847,305000,369420.265,64420.265000000014,64420.265000000014
309,735000,739580.22,4580.219999999972,4580.219999999972
1368,125000,200938.0,75938.0,75938.0
4622,3100000,2111182.0,-988818.0,988818.0
1253,490000,544815.2315,54815.231499999994,54815.231499999994
4851,284000,307489.1725,23489.172499999986,23489.172499999986
3410,355000,217995.0225,-137004.9775,137004.9775
9393,379500,416338.6275,36838.6275,36838.6275
11037,392000,393599.3178571428,1599.3178571428289,1599.3178571428289
5503,385000,473455.135,88455.13500000001,88455.13500000001
15099,306000,283520.54,-22479.46000000002,22479.46000000002
12017,339950,382003.0,42053.0,42053.0
2128,431000,437725.6525,6725.652500000026,6725.652500000026
7936,470000,472068.035,2068.0349999999744,2068.0349999999744
12382,163500,192139.1125,28639.11249999999,28639.11249999999
10797,350000,310692.595,-39307.40500000003,39307.40500000003
2473,590000,528159.25,-61840.75,61840.75
2680,905000,1475758.865,570758.865,570758.865
12820,590000,559936.75,-30063.25,30063.25
1111,395000,322358.76666666666,-72641.23333333334,72641.23333333334
6605,292000,332077.8975,40077.89750000002,40077.89750000002
3784,580000,586751.005,6751.005000000005,6751.005000000005
637,662000,616501.475,-45498.52500000002,45498.52500000002
248,212000,296035.35833333334,84035.35833333334,84035.35833333334
2406,385000,437502.1875,52502.1875,52502.1875
7049,398500,327537.4375,-70962.5625,70962.5625
14366,418000,410407.7825,-7592.217500000028,7592.217500000028
696,216000,211475.95375,-4524.046250000014,4524.046250000014
3205,316000,338277.6225,22277.622499999998,22277.622499999998
9192,279000,473830.5833333334,194830.58333333337,194830.58333333337
7612,390000,478917.2425,88917.2425,88917.2425
10918,1360000,1286649.675,-73350.32499999995,73350.32499999995
13450,2230000,1031745.375,-1198254.625,1198254.625
3589,265000,273384.74,8384.73999999999,8384.73999999999
6013,472500,439199.4625,-33300.53749999998,33300.53749999998
4486,254000,271364.5525,17364.55249999999,17364.55249999999
1516,415500,434447.545,18947.544999999984,18947.544999999984
5553,219000,227140.465,8140.4649999999965,8140.4649999999965
10566,1575000,588704.0325,-986295.9675,986295.9675
70,255000,334480.70416666666,79480.70416666666,79480.70416666666
11341,439000,513931.2,74931.20000000001,74931.20000000001
1178,287500,408929.25,121429.25,121429.25
13065,449950,474477.875,24527.875,24527.875
8128,533600,497886.105,-35713.89500000002,35713.89500000002
12756,380000,436574.885,56574.88500000001,56574.88500000001
1891,215000,248061.43,33061.42999999999,33061.42999999999
6334,550000,436501.4,-113498.59999999998,113498.59999999998
3975,180000,205697.5675,25697.567500000005,25697.567500000005
2699,513000,503299.375,-9700.625,9700.625
12696,1050000,716145.625,-333854.375,333854.375
12146,695000,535612.375,-159387.625,159387.625
14937,222000,182621.59895833337,-39378.40104166663,39378.40104166663
11994,300000,335237.3125,35237.3125,35237.3125
9983,850000,704850.0825,-145149.91749999998,145149.91749999998
2089,830000,614330.1375,-215669.86250000005,215669.86250000005
167,399888,457231.225,57343.22499999998,57343.22499999998
3207,367500,357016.105,-10483.895000000019,10483.895000000019
13587,381000,372710.19833333336,-8289.801666666637,8289.801666666637
14544,915000,1090857.35,175857.3500000001,175857.3500000001
16044,485000,457337.3,-27662.70000000001,27662.70000000001
8034,860000,1128799.11,268799.1100000001,268799.1100000001
1083,825000,947108.875,122108.875,122108.875
5438,395000,451819.875,56819.875,56819.875
8396,548000,504221.7,-43778.29999999999,43778.29999999999
5156,403000,433277.1,30277.099999999977,30277.099999999977
9416,580000,612401.625,32401.625,32401.625
11948,344500,332817.5325,-11682.467500000028,11682.467500000028
13201,675000,633715.1625,-41284.83750000002,41284.83750000002
4367,500000,532262.675,32262.675000000047,32262.675000000047
9568,252000,259400.895,7400.8949999999895,7400.8949999999895
10431,450000,431997.7325,-18002.267500000016,18002.267500000016
15530,1260500,1455769.2475,195269.24750000006,195269.24750000006
3833,545000,639022.34,94022.33999999997,94022.33999999997
7517,443000,436096.57916666666,-6903.420833333337,6903.420833333337
7646,417250,430958.4125,13708.412499999977,13708.412499999977
15524,1400000,1256493.7875,-143506.2124999999,143506.2124999999
2742,402101,342794.9575,-59306.04249999998,59306.04249999998
367,170000,216012.66,46012.66,46012.66
8845,718000,737717.57,19717.56999999995,19717.56999999995
12253,704000,975916.8075,271916.8075,271916.8075
8581,1375000,1111159.69,-263840.31000000006,263840.31000000006
5194,400000,445832.0,45832.0,45832.0
7998,490000,496447.35,6447.349999999977,6447.349999999977
10275,405000,350457.94,-54542.06,54542.06
5804,925000,858716.6025,-66283.39749999996,66283.39749999996
4347,612000,597872.6075,-14127.392499999958,14127.392499999958
217,800000,813555.5,13555.5,13555.5
3753,368250,567704.1575,199454.15749999997,199454.15749999997
503,379500,372060.198125,-7439.801875000005,7439.801875000005
15174,279200,323706.75,44506.75,44506.75
3106,739888,663824.32,-76063.68000000005,76063.68000000005
15531,195000,200648.12583333335,5648.1258333333535,5648.1258333333535
2012,420000,389603.535,-30396.465000000026,30396.465000000026
13355,280000,232267.62916666668,-47732.37083333332,47732.37083333332
8251,765000,799277.125,34277.125,34277.125
9948,213400,230238.95833333337,16838.958333333372,16838.958333333372
9344,469950,464892.385,-5057.614999999991,5057.614999999991
900,487000,547211.8848214286,60211.88482142857,60211.88482142857
14799,610000,560331.6275,-49668.372500000056,49668.372500000056
184,600000,500547.6125,-99452.38750000001,99452.38750000001
9391,630000,715709.5125,85709.51249999995,85709.51249999995
13204,641000,648606.09,7606.089999999967,7606.089999999967
3045,1399950,1248819.525,-151130.4750000001,151130.4750000001
13032,339900,337643.7625,-2256.2374999999884,2256.2374999999884
4682,340000,338482.0875,-1517.9124999999767,1517.9124999999767
10450,629000,414166.2875,-214833.71250000002,214833.71250000002
6489,443000,412244.50833333336,-30755.49166666664,30755.49166666664
11765,653000,759563.1625,106563.16249999998,106563.16249999998
13436,602500,829907.125,227407.125,227407.125
9266,292000,296510.6175,4510.617499999993,4510.617499999993
592,1025000,1079695.1075,54695.107499999925,54695.107499999925
14094,299950,282382.745,-17567.255000000005,17567.255000000005
6536,280950,299340.3541666666,18390.354166666628,18390.354166666628
7762,325000,288278.33125,-36721.66875000001,36721.66875000001
16026,425000,416855.1,-8144.900000000023,8144.900000000023
7772,471835,440062.42,-31772.580000000016,31772.580000000016
8618,600000,571872.66,-28127.339999999967,28127.339999999967
4397,280000,267040.465,-12959.534999999974,12959.534999999974
538,267000,261319.2475,-5680.752500000002,5680.752500000002
2874,1010000,958947.5,-51052.5,51052.5
10780,240000,360675.375,120675.375,120675.375
5215,336500,357867.5625,21367.5625,21367.5625
3886,515000,616407.18,101407.18000000005,101407.18000000005
11177,1500000,898641.745,-601358.255,601358.255
14778,268500,437889.55,169389.55,169389.55
7930,289000,297273.3175,8273.317500000005,8273.317500000005
10290,667000,592493.3425,-74506.65749999997,74506.65749999997
7342,649000,594697.4075,-54302.59250000003,54302.59250000003
9627,514500,509710.9075,-4789.092500000028,4789.092500000028
3646,485000,626993.845,141993.84499999997,141993.84499999997
5106,440000,628621.6775,188621.6775,188621.6775
12204,229950,236170.015,6220.015000000014,6220.015000000014
14520,385000,374612.75,-10387.25,10387.25
3098,200000,188437.89708333334,-11562.102916666656,11562.102916666656
7379,460000,476953.79,16953.78999999998,16953.78999999998
2310,278000,315062.5875,37062.58750000002,37062.58750000002
11399,415000,599101.6883333334,184101.68833333335,184101.68833333335
15292,415000,588299.75,173299.75,173299.75
12106,775000,721521.125,-53478.875,53478.875
16174,2479000,2508444.625,29444.625,29444.625
6081,290000,387252.1,97252.09999999998,97252.09999999998
11562,774000,633505.2725,-140494.72750000004,140494.72750000004
15782,535000,589050.5325,54050.53249999997,54050.53249999997
4786,250000,210039.06666666668,-39960.93333333332,39960.93333333332
14122,655000,674484.4025,19484.402499999967,19484.402499999967
8426,461000,451657.045,-9342.955000000016,9342.955000000016
971,570000,616334.75,46334.75,46334.75
4901,1398000,1327362.325,-70637.67500000005,70637.67500000005
5112,623000,876973.405,253973.40500000003,253973.40500000003
6962,260000,250939.5275,-9060.472500000003,9060.472500000003
16185,385000,520020.9225,135020.9225,135020.9225
10061,770126,923243.2,153117.19999999995,153117.19999999995
6685,320000,271340.175,-48659.82500000001,48659.82500000001
15571,320000,330447.9375,10447.9375,10447.9375
14895,404763,457801.3125,53038.3125,53038.3125
4417,1563100,1459909.51,-103190.48999999999,103190.48999999999
465,375000,429706.125,54706.125,54706.125
2937,325000,365420.7975,40420.797499999986,40420.797499999986
2859,1375000,1116341.325,-258658.67500000005,258658.67500000005
3035,203000,237600.6425,34600.64249999999,34600.64249999999
15436,250000,326869.1,76869.09999999998,76869.09999999998
113,268000,261103.05,-6896.950000000012,6896.950000000012
2615,201000,184960.1,-16039.899999999994,16039.899999999994
3623,362300,346530.6375,-15769.362499999988,15769.362499999988
1027,1148000,2202471.675,1054471.6749999998,1054471.6749999998
12368,1220000,996724.6925,-223275.3075,223275.3075
35,490000,473645.545,-16354.455000000016,16354.455000000016
3532,320000,349335.04166666674,29335.041666666744,29335.041666666744
12596,407450,390559.92,-16890.080000000016,16890.080000000016
6551,442500,415708.075,-26791.92499999999,26791.92499999999
4216,545000,449418.3466666666,-95581.65333333338,95581.65333333338
2531,320000,285517.968125,-34482.031874999986,34482.031874999986
6127,410000,470168.92,60168.919999999984,60168.919999999984
7292,449950,410781.05,-39168.95000000001,39168.95000000001
2019,605000,613466.82,8466.819999999949,8466.819999999949
3996,199400,261890.26,62490.26000000001,62490.26000000001
3214,315000,361416.265,46416.265000000014,46416.265000000014
868,1600000,1683282.625,83282.625,83282.625
7075,558000,697665.38,139665.38,139665.38
15,617000,529685.875,-87314.125,87314.125
14584,275000,262160.25,-12839.75,12839.75
9056,225000,212598.5625,-12401.4375,12401.4375
7405,960000,1166565.4875,206565.48750000005,206565.48750000005
3691,500000,503693.4475,3693.4475000000093,3693.4475000000093
6853,532170,521649.18,-10520.820000000007,10520.820000000007
9383,320000,353210.53,33210.53000000003,33210.53000000003
13095,569000,634866.65,65866.65000000002,65866.65000000002
14955,315000,324150.7233333333,9150.723333333328,9150.723333333328
10923,433500,537659.7925,104159.79249999998,104159.79249999998
6843,547500,606630.67,59130.67000000004,59130.67000000004
14580,282000,312234.6975,30234.69750000001,30234.69750000001
10708,425000,439642.8575,14642.857499999984,14642.857499999984
3656,2200000,1335741.05,-864258.95,864258.95
15817,365500,358442.5475,-7057.452500000014,7057.452500000014
3819,726000,604649.2325,-121350.76749999996,121350.76749999996
3989,300000,316149.24,16149.23999999999,16149.23999999999
9554,570000,608992.8666666667,38992.8666666667,38992.8666666667
8294,385000,478260.76,93260.76000000001,93260.76000000001
11069,545000,489686.53666666674,-55313.46333333326,55313.46333333326
13023,280000,257723.13083333333,-22276.86916666667,22276.86916666667
11257,480000,540161.8333333334,60161.83333333337,60161.83333333337
12113,515000,419895.6675,-95104.33250000002,95104.33250000002
7803,502000,436551.1375,-65448.86249999999,65448.86249999999
4866,456700,607771.425,151071.42500000005,151071.42500000005
2478,225000,223346.0,-1654.0,1654.0
9319,260000,295109.16,35109.159999999974,35109.159999999974
3411,524000,446345.5,-77654.5,77654.5
13452,1339000,723040.7525,-615959.2475,615959.2475
1851,362000,519774.4441666667,157774.4441666667,157774.4441666667
8231,465000,493469.48,28469.47999999998,28469.47999999998
11976,247000,229206.25,-17793.75,17793.75
13742,645000,587904.75,-57095.25,57095.25
2452,319000,417762.325,98762.32500000001,98762.32500000001
4871,465000,302863.275,-162136.72499999998,162136.72499999998
11194,314950,332244.2,17294.20000000001,17294.20000000001
15488,312000,289539.155,-22460.844999999972,22460.844999999972
6535,389000,384221.375,-4778.625,4778.625
15941,266500,243143.975,-23356.024999999994,23356.024999999994
7217,470000,537341.1491666667,67341.14916666667,67341.14916666667
13720,235000,195766.03,-39233.97,39233.97
11903,575000,570187.62,-4812.380000000005,4812.380000000005
9562,239950,227552.5025,-12397.497499999998,12397.497499999998
14909,230000,251541.44,21541.440000000002,21541.440000000002
10702,327000,288754.2975,-38245.702500000014,38245.702500000014
6332,222200,250718.52,28518.51999999999,28518.51999999999
4974,1234570,860502.125,-374067.875,374067.875
15674,425000,365784.46,-59215.53999999998,59215.53999999998
2519,165000,205259.125,40259.125,40259.125
12142,325000,312344.3775,-12655.622499999998,12655.622499999998
14854,430000,464298.50375,34298.503749999974,34298.503749999974
13874,1702500,1951584.125,249084.125,249084.125
83,1165000,1008532.05,-156467.94999999995,156467.94999999995
8679,265500,247387.50166666665,-18112.49833333335,18112.49833333335
408,345000,340379.8125,-4620.1875,4620.1875
8650,258000,211461.65,-46538.350000000006,46538.350000000006
6084,546000,446872.25,-99127.75,99127.75
3881,305000,233210.59,-71789.41,71789.41
4040,198900,208557.65979166672,9657.659791666723,9657.659791666723
5118,1027500,1024191.085,-3308.9150000000373,3308.9150000000373
1002,845000,882835.2325,37835.23250000004,37835.23250000004
5339,415000,408037.9475,-6962.052499999991,6962.052499999991
12002,390000,370039.9666666666,-19960.033333333384,19960.033333333384
9089,560000,519040.47,-40959.53000000003,40959.53000000003
5664,375000,445390.675,70390.67499999999,70390.67499999999
9862,235000,286989.1725,51989.172499999986,51989.172499999986
5701,652000,638793.125,-13206.875,13206.875
9488,349000,330586.1125,-18413.88750000001,18413.88750000001
3063,639000,456568.0583333333,-182431.9416666667,182431.9416666667
2751,369500,313770.715,-55729.284999999974,55729.284999999974
2215,226500,238750.845,12250.845000000001,12250.845000000001
7348,224000,179453.63125,-44546.368749999994,44546.368749999994
535,255900,257606.60416666663,1706.6041666666279,1706.6041666666279
3369,1325000,1427264.5,102264.5,102264.5
1482,575000,529600.6375,-45399.36250000005,45399.36250000005
10668,299900,264269.25,-35630.75,35630.75
6224,1210000,1206817.35,-3182.649999999907,3182.649999999907
8598,1815000,1393549.775,-421450.2250000001,421450.2250000001
2444,400000,466617.9825,66617.98249999998,66617.98249999998
1952,229950,192323.4925,-37626.50750000001,37626.50750000001
2536,155000,223228.815,68228.815,68228.815
8161,567000,786496.9225,219496.9225,219496.9225
4100,234000,335814.3125,101814.3125,101814.3125
3562,756000,1148240.685,392240.68500000006,392240.68500000006
1483,750000,574007.4625,-175992.53749999998,175992.53749999998
12284,565000,466434.6,-98565.40000000002,98565.40000000002
13424,1500000,1268104.75,-231895.25,231895.25
13706,372000,363849.075,-8150.924999999988,8150.924999999988
4915,185000,227378.5675,42378.567500000005,42378.567500000005
5265,539950,505085.9,-34864.09999999998,34864.09999999998
13504,455000,442182.5725,-12817.42749999999,12817.42749999999
15063,189000,216383.6475,27383.647499999992,27383.647499999992
14042,462600,470947.475,8347.474999999977,8347.474999999977
5613,485000,517684.25,32684.25,32684.25
9015,355000,380904.875,25904.875,25904.875
12698,320000,214716.165,-105283.83499999999,105283.83499999999
1858,585000,625039.2125,40039.21250000002,40039.21250000002
2483,309950,271056.4191666667,-38893.58083333331,38893.58083333331
8740,440000,476576.3633333333,36576.363333333284,36576.363333333284
247,287500,248322.26,-39177.73999999999,39177.73999999999
5226,1100000,1186829.5175,86829.51750000007,86829.51750000007
8763,200000,386665.54,186665.53999999998,186665.53999999998
2998,579000,594676.78,15676.780000000028,15676.780000000028
8735,433000,466843.0225,33843.02250000002,33843.02250000002
12285,405000,403721.075,-1278.9249999999884,1278.9249999999884
16047,445000,489310.0,44310.0,44310.0
2559,428000,437401.1375,9401.137500000012,9401.137500000012
11031,188000,142383.5,-45616.5,45616.5
6724,498000,379641.56666666665,-118358.43333333335,118358.43333333335
14840,691000,656082.4875,-34917.51249999995,34917.51249999995
8097,485000,515059.2475,30059.247499999998,30059.247499999998
9403,425000,487609.18,62609.17999999999,62609.17999999999
2167,1015000,977324.5,-37675.5,37675.5
6634,998000,1453481.94,455481.93999999994,455481.93999999994
8606,788000,688619.8275,-99380.17249999999,99380.17249999999
4121,707000,871001.9416666668,164001.94166666677,164001.94166666677
15836,487250,592277.8525,105027.85250000004,105027.85250000004
2948,283000,205651.7875,-77348.2125,77348.2125
7752,590000,550962.115,-39037.88500000001,39037.88500000001
9457,574500,447393.5,-127106.5,127106.5
872,1700000,1532657.04,-167342.95999999996,167342.95999999996
7336,749950,755183.1,5233.099999999977,5233.099999999977
1608,526000,583544.6583333333,57544.658333333326,57544.658333333326
9743,489950,584051.1925,94101.1925,94101.1925
2562,205000,288152.4075,83152.40749999997,83152.40749999997
15108,432500,914125.7375,481625.73750000005,481625.73750000005
135,146000,168375.15458333332,22375.154583333322,22375.154583333322
15332,1280000,1041595.1,-238404.90000000002,238404.90000000002
3903,399950,401314.71,1364.710000000021,1364.710000000021
14169,263700,316247.3,52547.29999999999,52547.29999999999
13909,464000,307924.1583333334,-156075.84166666662,156075.84166666662
10610,1315000,1513721.0525,198721.0525,198721.0525
1043,317500,287553.71,-29946.28999999998,29946.28999999998
14635,375000,359051.955,-15948.044999999984,15948.044999999984
16116,615000,415033.49,-199966.51,199966.51
10792,350000,346936.625,-3063.375,3063.375
1085,500000,542522.9575,42522.95750000002,42522.95750000002
14676,971000,1069408.25,98408.25,98408.25
7733,471001,569094.015,98093.01500000001,98093.01500000001
15906,310000,301451.2225,-8548.777500000026,8548.777500000026
7655,424000,441612.3,17612.29999999999,17612.29999999999
3698,440000,592810.375,152810.375,152810.375
14148,575000,846583.2175,271583.2175,271583.2175
2112,630000,715680.6625,85680.66249999998,85680.66249999998
1351,224000,269743.1675,45743.16749999998,45743.16749999998
15236,316000,367839.9375,51839.9375,51839.9375
8009,1650000,1121861.1875,-528138.8125,528138.8125
10911,506400,547880.97,41480.96999999997,41480.96999999997
866,975000,920927.595,-54072.40500000003,54072.40500000003
14736,542500,706260.6158333332,163760.61583333323,163760.61583333323
11345,290000,360544.125,70544.125,70544.125
274,651000,522668.1225,-128331.8775,128331.8775
2449,214000,215274.3975,1274.3974999999919,1274.3974999999919
9392,418000,443465.8475,25465.847499999974,25465.847499999974
2906,409000,712356.875,303356.875,303356.875
6333,397500,302204.4375,-95295.5625,95295.5625
1147,610000,408674.2625,-201325.7375,201325.7375
7945,423000,423499.895,499.8950000000186,499.8950000000186
4291,227000,202431.75,-24568.25,24568.25
11355,510000,514272.7375,4272.737499999988,4272.737499999988
14970,248000,228901.189375,-19098.810625000013,19098.810625000013
9529,110000,279632.32595238095,169632.32595238095,169632.32595238095
13586,385000,362359.845,-22640.155000000028,22640.155000000028
12465,415000,356594.5,-58405.5,58405.5
553,185000,221204.825,36204.82500000001,36204.82500000001
3617,291000,273464.035,-17535.965000000026,17535.965000000026
3143,935000,795762.6975,-139237.3025,139237.3025
1904,770000,910246.52,140246.52000000002,140246.52000000002
833,700000,739830.1175,39830.11750000005,39830.11750000005
13416,851000,809458.5416666669,-41541.45833333314,41541.45833333314
13812,650000,702456.7091666667,52456.709166666726,52456.709166666726
5861,474000,513459.815,39459.815,39459.815
3877,525000,676108.625,151108.625,151108.625
898,315000,343109.3225,28109.32250000001,28109.32250000001
14197,605000,583798.25,-21201.75,21201.75
1175,650000,614243.185,-35756.814999999944,35756.814999999944
9773,940000,1065669.125,125669.125,125669.125
10032,340000,349637.755,9637.755000000005,9637.755000000005
8142,658100,634086.625,-24013.375,24013.375
11529,270000,302264.655,32264.655000000028,32264.655000000028
6147,120000,201148.525,81148.525,81148.525
9413,467000,521878.97,54878.96999999997,54878.96999999997
12442,720500,803197.85,82697.84999999998,82697.84999999998
3194,430000,416840.375,-13159.625,13159.625
5768,875000,578887.2083333333,-296112.79166666674,296112.79166666674
4127,689000,617494.47,-71505.53000000003,71505.53000000003
7463,499000,528988.1,29988.099999999977,29988.099999999977
13475,575000,453744.5,-121255.5,121255.5
11854,450000,428362.25,-21637.75,21637.75
4993,305000,602229.6,297229.6,297229.6
2459,415000,301347.2166666667,-113652.78333333333,113652.78333333333
1197,265000,258230.6,-6769.399999999994,6769.399999999994
2697,252000,272080.9625,20080.962500000023,20080.962500000023
6822,274900,271756.3375,-3143.6624999999767,3143.6624999999767
429,302000,249584.0508333333,-52415.94916666669,52415.94916666669
6181,590000,593146.995,3146.9949999999953,3146.9949999999953
13010,250000,355787.7375,105787.73749999999,105787.73749999999
3910,1050000,846576.49,-203423.51,203423.51
8188,533300,511733.665,-21566.33500000002,21566.33500000002
8973,450500,493531.9791666666,43031.97916666663,43031.97916666663
8670,322500,310637.12,-11862.880000000005,11862.880000000005
3402,175000,308442.5075,133442.5075,133442.5075
4667,550000,606484.935,56484.935000000056,56484.935000000056
6415,345000,323650.2,-21349.79999999999,21349.79999999999
12899,487000,484191.46041666664,-2808.5395833333605,2808.5395833333605
13972,765000,730431.575,-34568.42500000005,34568.42500000005
1964,742500,1132435.5,389935.5,389935.5
7567,169000,239623.215,70623.215,70623.215
14561,625000,857740.4825,232740.48250000004,232740.48250000004
4246,538000,559773.965,21773.964999999967,21773.964999999967
3615,282510,225046.4375,-57463.5625,57463.5625
7794,349950,388558.96,38608.96000000002,38608.96000000002
14734,350000,1431262.14,1081262.14,1081262.14
299,595000,498436.42833333334,-96563.57166666666,96563.57166666666
2109,1275000,1289518.5,14518.5,14518.5
4353,712000,654246.3125,-57753.6875,57753.6875
9542,615000,637545.365,22545.36499999999,22545.36499999999
4826,500000,417686.9,-82313.09999999998,82313.09999999998
2662,350000,321594.5266666667,-28405.473333333328,28405.473333333328
10333,230000,261808.75,31808.75,31808.75
2481,190000,273260.2708333333,83260.27083333331,83260.27083333331
4156,451101,456634.84166666673,5533.841666666733,5533.841666666733
3668,257000,449918.395,192918.39500000002,192918.39500000002
15493,899000,845284.335,-53715.66500000004,53715.66500000004
7363,390000,265537.4275,-124462.57250000001,124462.57250000001
2628,296000,349640.875,53640.875,53640.875
6442,320000,235611.9975,-84388.0025,84388.0025
8631,335000,317845.6575,-17154.342500000028,17154.342500000028
5351,492000,489937.875,-2062.125,2062.125
4231,423000,493680.6416666667,70680.64166666672,70680.64166666672
11228,919990,897173.46,-22816.540000000037,22816.540000000037
11902,630000,637291.8125,7291.8125,7291.8125
15698,1295000,1328635.85,33635.85000000009,33635.85000000009
1190,285000,357742.125,72742.125,72742.125
9226,667000,593417.3664285714,-73582.6335714286,73582.6335714286
10438,470000,675164.8733333333,205164.8733333333,205164.8733333333
7283,362000,367834.94,5834.940000000002,5834.940000000002
119,260000,274635.065,14635.065000000002,14635.065000000002
10746,749000,849054.5225,100054.52249999996,100054.52249999996
2499,736000,814810.0325,78810.03249999997,78810.03249999997
12325,383000,352444.225,-30555.775000000023,30555.775000000023
6946,345000,359092.0175,14092.017500000016,14092.017500000016
3290,456500,390206.7175,-66293.28249999997,66293.28249999997
1723,460940,441467.67,-19472.330000000016,19472.330000000016
6517,465000,438102.9075,-26897.092500000028,26897.092500000028
10287,415000,498580.7916666666,83580.79166666663,83580.79166666663
12854,749000,799744.1225,50744.122500000056,50744.122500000056
9304,785000,796098.5525,11098.55249999999,11098.55249999999
11931,700000,717884.75,17884.75,17884.75
10790,304000,339158.47,35158.46999999997,35158.46999999997
15754,275000,274485.645,-514.3549999999814,514.3549999999814
12476,400000,519279.1225,119279.1225,119279.1225
7649,744000,608183.955,-135816.04500000004,135816.04500000004
12737,395000,441856.5375,46856.53749999998,46856.53749999998
5400,344000,419988.75,75988.75,75988.75
7159,799000,637510.5275,-161489.47250000003,161489.47250000003
10686,410000,497981.3375,87981.33750000002,87981.33750000002
5556,305000,291752.5,-13247.5,13247.5
4840,325000,338808.7375,13808.737499999988,13808.737499999988
376,469000,570108.395,101108.39500000002,101108.39500000002
11736,474000,484478.5175,10478.517500000016,10478.517500000016
7983,579000,633131.7875,54131.78749999998,54131.78749999998
704,225000,208768.225,-16231.774999999994,16231.774999999994
2417,355000,356814.8125,1814.8125,1814.8125
2655,620000,534174.6925,-85825.3075,85825.3075
8478,352000,210753.33,-141246.67,141246.67
4504,375000,407665.8575,32665.857499999984,32665.857499999984
14334,80000,234428.875,154428.875,154428.875
16025,427500,414163.975,-13336.025000000023,13336.025000000023
15650,725000,692944.135,-32055.86499999999,32055.86499999999
11146,750000,1066901.325,316901.32499999995,316901.32499999995
6067,659950,609202.7725,-50747.22750000004,50747.22750000004
9942,224500,232835.7775,8335.777499999997,8335.777499999997
9140,605000,866560.435,261560.43500000006,261560.43500000006
15843,748000,910701.4475,162701.4475,162701.4475
11134,381000,381419.425,419.42499999998836,419.42499999998836
1450,820000,721114.415,-98885.58499999996,98885.58499999996
12143,436000,465215.2775,29215.277500000026,29215.277500000026
5361,460000,514992.5858333334,54992.585833333374,54992.585833333374
4026,287500,284772.17,-2727.8300000000163,2727.8300000000163
208,1000000,657819.875,-342180.125,342180.125
2337,1500000,1539816.8225,39816.82250000001,39816.82250000001
5597,295700,265018.91625,-30681.08374999999,30681.08374999999
10497,648000,597052.7525,-50947.247500000056,50947.247500000056
11514,577000,602493.01,25493.01000000001,25493.01000000001
15618,427500,393522.79666666663,-33977.20333333337,33977.20333333337
4822,405000,511396.2,106396.20000000001,106396.20000000001
11691,165000,229885.675,64885.67499999999,64885.67499999999
6670,305000,295167.87,-9832.130000000005,9832.130000000005
3576,855000,915829.53,60829.53000000003,60829.53000000003
9419,547500,427795.7108333334,-119704.28916666663,119704.28916666663
4787,289000,327465.5,38465.5,38465.5
8421,1160000,682479.48,-477520.52,477520.52
5652,765000,833987.01,68987.01000000001,68987.01000000001
1934,957000,727654.475,-229345.52500000002,229345.52500000002
11592,358000,317344.8625,-40655.13750000001,40655.13750000001
